# lastUpdated: 2026-09-16T11:08:45.392Z
CourseCode,Section,Faculty,CourseTime,TotalSeat,TakenSeat,RoomId,Room
ENV172,1,MSSK,04:20 PM - 05:50 PM ST,70,3,136,OAT602
ENV172,2,PAC,08:00 AM - 09:30 AM MW,35,35,174,NAC621
ENV172,3,RFAD,04:20 PM - 05:50 PM RA,70,1,123,NAC311
ENV203,1,MJHN,02:40 PM - 04:10 PM MW,70,70,374,Unknown
ENV203,2,MJHN,04:20 PM - 05:50 PM MW,70,54,136,OAT602
ENV203,3,Zru,01:00 PM - 02:30 PM RA,35,35,36,NAC403
ENV203,4,Zru,04:20 PM - 05:50 PM RA,35,35,52,SAC312
ENV204,1,KMNH,11:20 AM - 12:50 PM ST,35,35,52,SAC312
ENV205,1,BKF,11:20 AM - 12:50 PM ST,35,16,45,SAC305
ENV205,2,BKF,02:40 PM - 04:10 PM ST,35,10,45,SAC305
ENV205,3,MJHN,01:00 PM - 02:30 PM ST,35,35,155,SAC205
ENV205,4,RMKN,04:20 PM - 05:50 PM MW,35,35,45,SAC305
ENV207,1,NAKN,02:40 PM - 04:10 PM ST,35,35,52,SAC312
ENV207,2,NAKN,09:40 AM - 11:10 AM MW,35,35,52,SAC312
ENV208,1,Jky,01:00 PM - 02:30 PM ST,35,35,45,SAC305
ENV208,2,YKB,08:00 AM - 09:30 AM MW,35,35,198,SAC314
ENV209,1,BKF,11:20 AM - 12:50 PM MW,30,13,45,SAC305
ENV209,2,BKF,02:40 PM - 04:10 PM MW,30,17,45,SAC305
ENV209,3,NEK,08:00 AM - 09:30 AM RA,35,30,52,SAC312
ENV209,4,NEK,09:40 AM - 11:10 AM RA,35,35,129,NAC214
ENV214,1,SHMK,09:40 AM - 11:10 AM ST,35,28,49,SAC309
ENV214,2,SHMK,11:20 AM - 12:50 PM ST,35,35,155,SAC205
ENV215,1,KYH,09:40 AM - 11:10 AM ST,35,35,155,SAC205
ENV215,2,KYH,08:00 AM - 09:30 AM MW,70,70,123,NAC311
ENV215,3,KYH,01:00 PM - 02:30 PM MW,35,35,45,SAC305
ENV215,4,KYH,04:20 PM - 05:50 PM MW,70,70,122,NAC415
ENV260,1,MSSK,01:00 PM - 02:30 PM ST,70,70,123,NAC311
ENV260,2,MSSK,04:20 PM - 05:50 PM MW,35,35,52,SAC312
ENV304,1,ARK,11:20 AM - 12:50 PM RA,35,35,52,SAC312
ENV304,2,ARK,04:20 PM - 05:50 PM RA,35,35,198,SAC314
ENV307,1,ASUH,04:20 PM - 05:50 PM ST,35,35,45,SAC305
ENV307,2,ASUH,01:00 PM - 02:30 PM ST,35,35,132,SAC204
ENV307,3,ASUH,02:40 PM - 04:10 PM ST,45,45,122,NAC415
ENV311,1,Mdo,02:40 PM - 04:10 PM ST,35,35,198,SAC314
ENV311,2,Mdo,09:40 AM - 11:10 AM MW,35,35,45,SAC305
ENV311,3,MRKn,04:20 PM - 05:50 PM RA,35,24,155,SAC205
ENV311,4,MdMR,01:00 PM - 02:30 PM RA,35,34,52,SAC312
ENV311,5,MdMR,04:20 PM - 05:50 PM RA,35,34,43,NAC413
ENV315,1,MnT,08:00 AM - 09:30 AM RA,35,35,129,NAC214
ENV316,1,Mdo,11:20 AM - 12:50 PM MW,18,18,209,SAC724
ENV316,2,Mdo,02:40 PM - 04:10 PM MW,18,18,209,SAC724
ENV317,1,MUSR,01:00 PM - 02:30 PM MW,35,34,52,SAC312
ENV373,1,RMKN,02:40 PM - 04:10 PM ST,35,35,155,SAC205
ENV373,2,RMKN,04:20 PM - 05:50 PM ST,35,35,52,SAC312
ENV373,3,EAA,11:20 AM - 12:50 PM MW,35,35,155,SAC205
ENV373,4,EAA,02:40 PM - 04:10 PM MW,35,35,198,SAC314
ENV375,1,PAC,09:40 AM - 11:10 AM MW,35,35,24,NAC208
ENV402,1,MRKN,01:00 PM - 02:30 PM RA,18,17,209,SAC724
ENV405,1,ASUH,01:00 PM - 02:30 PM MW,70,0,123,NAC311
ENV419,1,ASUH,04:20 PM - 05:50 PM MW,70,62,123,NAC311
ENV455,1,Sud,01:00 PM - 02:30 PM ST,30,30,52,SAC312
ENV498,5,Sud,TBA,2,0,0,TBA
ENV498,6,Mdo,TBA,3,3,0,TBA
ENV498,9,MSSK,TBA,4,4,0,TBA
ENV498,10,LIZN,TBA,2,2,0,TBA
ENV498,11,RMKN,TBA,2,1,0,TBA
ENV498,13,EAA,TBA,3,3,0,TBA
ENV498,14,KYH,TBA,3,2,0,TBA
ENV498,15,RjM,TBA,2,1,0,TBA
ENV499,5,Sud,TBA,1,1,0,TBA
ENV499,7,ASUH,TBA,2,1,0,TBA
ENV499,9,MSSK,TBA,1,1,0,TBA
ENV499,11,RMKN,TBA,1,1,0,TBA
ENV499,13,EAA,TBA,2,2,0,TBA
ENV499,14,KYH,TBA,1,0,0,TBA
ENV501,1,Sud,07:00 PM - 10:10 PM W,15,7,52,SAC312
ENV502,1,NRMN,03:00 PM - 06:00 PM A,15,9,45,SAC305
ENV602,1,NRMN,03:00 PM - 06:00 PM F,15,9,45,SAC305
ENV606,1,Jky,07:00 PM - 10:10 PM S,15,10,52,SAC312
ENV609,1,FhR,07:00 PM - 10:10 PM M,15,5,52,SAC312
ENV627,1,SMq,07:00 PM - 10:10 PM A,35,11,52,SAC312
ENV630,1,ASUH,07:00 PM - 10:10 PM T,15,4,52,SAC312
ENV632,1,NEK,07:00 PM - 10:10 PM R,20,0,45,SAC305
ENV635,1,KAL,07:00 PM - 10:10 PM W,15,6,198,SAC314
ENV652,1,JKY,07:00 PM - 10:10 PM T,15,14,209,SAC724
ENV685,1,RzR,07:00 PM - 10:10 PM M,15,2,198,SAC314
ENV697,7,ASUH,TBA,2,1,0,TBA
ETE111,1,Aqu,09:40 AM - 11:10 AM MW,38,35,151,SAC502
ETE111,2,lih,09:40 AM - 11:10 AM RA,38,35,51,SAC311
ETE111,3,NCK,09:40 AM - 11:10 AM ST,38,35,66,SAC209
ETE111,4,MSLK,02:40 PM - 04:10 PM RA,38,35,162,SAC511
ETE111,5,Rtk,01:00 PM - 02:30 PM ST,38,36,162,SAC511
ETE111,6,NaNr,08:00 AM - 09:30 AM MW,38,35,146,NAC992
ETE111,7,NaNr,02:40 PM - 04:10 PM MW,38,34,200,SAC316
ETE111,8,MSLK,09:40 AM - 11:10 AM RA,38,35,47,SAC307
ETE111,9,Mkl,02:40 PM - 04:10 PM ST,38,35,55,SAC207
ETE111,10,JSA,01:00 PM - 02:30 PM ST,38,35,47,SAC307
ETE111,11,JSA,02:40 PM - 04:10 PM ST,38,35,47,SAC307
ETE111,12,SSH1,01:00 PM - 02:30 PM MW,38,35,192,SAC503
ETE111,13,SSH1,02:40 PM - 04:10 PM MW,38,37,192,SAC503
ETE111,14,SvS,02:40 PM - 04:10 PM ST,38,34,192,SAC503
ETE111,15,SvS,04:20 PM - 05:50 PM ST,38,36,55,SAC207
ETE111,18,ACQ,02:40 PM - 04:10 PM RA,38,34,48,SAC308
ETE111,19,TBA,09:40 AM - 11:10 AM RA,38,35,192,SAC503
ETE111L,1,Aqu,02:40 PM - 05:50 PM T,38,31,152,SAC504
ETE111L,2,lih,11:20 AM - 02:30 PM A,38,27,152,SAC504
ETE111L,3,NCK,02:40 PM - 05:50 PM S,38,31,152,SAC504
ETE111L,4,MSLK,02:40 PM - 05:50 PM T,38,30,153,SAC508
ETE111L,5,RtK,08:00 AM - 11:10 AM T,38,15,152,SAC504
ETE111L,6,NaNr,11:20 AM - 02:30 PM M,38,31,152,SAC504
ETE111L,7,NaNr,11:20 AM - 02:30 PM W,38,31,152,SAC504
ETE111L,8,MSLK,11:20 AM - 02:30 PM R,38,34,152,SAC504
ETE111L,9,Mkl,08:00 AM - 11:10 AM R,38,26,152,SAC504
ETE111L,10,JSA,08:00 AM - 11:10 AM S,38,25,152,SAC504
ETE111L,11,JSA,08:00 AM - 11:10 AM T,38,30,183,SAC506
ETE111L,12,SSH1,08:00 AM - 11:10 AM M,38,29,152,SAC504
ETE111L,13,SSH1,08:00 AM - 11:10 AM W,38,27,152,SAC504
ETE111L,14,SvS,08:00 AM - 11:10 AM S,38,15,153,SAC508
ETE111L,15,SVS,08:00 AM - 11:10 AM T,38,16,153,SAC508
ETE111L,18,ACQ,11:20 AM - 02:30 PM W,38,29,183,SAC506
ETE111L,19,TBA,11:20 AM - 02:30 PM A,38,25,183,SAC506
ETE141,1,mtn,11:20 AM - 12:50 PM ST,37,37,48,SAC308
ETE141,2,mtn,11:20 AM - 12:50 PM MW,37,37,48,SAC308
ETE141,3,KAS,09:40 AM - 11:10 AM MW,38,38,162,SAC511
ETE141,4,lih,08:00 AM - 09:30 AM RA,38,38,51,SAC311
ETE141,5,KMM,09:40 AM - 11:10 AM ST,38,38,55,SAC207
ETE141,6,KMM,09:40 AM - 11:10 AM MW,38,38,55,SAC207
ETE141,7,Rtk,01:00 PM - 02:30 PM MW,38,26,50,SAC310
ETE141,9,SSH1,11:20 AM - 12:50 PM RA,38,38,50,SAC310
ETE141,10,SSH1,01:00 PM - 02:30 PM RA,38,38,50,SAC310
ETE141,12,FKR,04:20 PM - 05:50 PM MW,38,37,151,SAC502
ETE141,13,MFT,09:40 AM - 11:10 AM MW,38,37,200,SAC316
ETE141,14,MFT,11:20 AM - 12:50 PM MW,38,36,200,SAC316
ETE141,15,TBA,09:40 AM - 11:10 AM RA,38,37,146,NAC992
ETE141L,1,mtn,02:40 PM - 05:50 PM S,38,37,153,SAC508
ETE141L,2,mtn,02:40 PM - 05:50 PM M,38,37,153,SAC508
ETE141L,3,KAS,11:20 AM - 02:30 PM M,38,38,153,SAC508
ETE141L,4,lih,11:20 AM - 02:30 PM R,38,38,153,SAC508
ETE141L,5,KMM,02:40 PM - 05:50 PM S,38,37,183,SAC506
ETE141L,6,KMM,11:20 AM - 02:30 PM W,38,25,153,SAC508
ETE141L,7,Rtk,08:00 AM - 11:10 AM M,38,10,153,SAC508
ETE141L,8,Rqn,11:20 AM - 02:30 PM S,0,0,153,SAC508
ETE141L,9,SSH1,08:00 AM - 11:10 AM R,38,15,153,SAC508
ETE141L,10,SSH1,08:00 AM - 11:10 AM A,38,23,153,SAC508
ETE141L,11,AbO,11:20 AM - 02:30 PM T,38,28,153,SAC508
ETE141L,12,FKr,08:00 AM - 11:10 AM M,38,33,183,SAC506
ETE141L,13,MFT,02:40 PM - 05:50 PM M,38,33,183,SAC506
ETE141L,14,MFT,02:40 PM - 05:50 PM W,38,32,183,SAC506
ETE141L,15,TBA,02:40 PM - 05:50 PM A,38,36,153,SAC508
ETE221,1,Mdy,04:20 PM - 05:50 PM MW,38,35,162,SAC511
ETE221,2,FQC,01:00 PM - 02:30 PM MW,38,35,155,SAC205
ETE221,3,FKr,02:40 PM - 04:10 PM MW,38,35,151,SAC502
ETE221L,1,Mdy,11:20 AM - 02:30 PM M,38,35,180,LIB606
ETE221L,2,FQC,08:00 AM - 11:10 AM A,38,35,181,LIB607
ETE221L,3,FKR,11:20 AM - 02:30 PM M,38,35,181,LIB607
ETE241,1,AJH,02:40 PM - 04:10 PM MW,38,36,67,SAC210
ETE241,2,AbO,02:40 PM - 04:10 PM ST,38,36,151,SAC502
ETE241,3,AbO,04:20 PM - 05:50 PM MW,38,36,55,SAC207
ETE241,4,RQN,04:20 PM - 05:50 PM ST,38,36,156,NAC620
ETE241,5,MFy,08:00 AM - 09:30 AM RA,38,35,200,SAC316
ETE241L,1,AJH,11:20 AM - 02:30 PM M,38,18,183,SAC506
ETE241L,2,AbO,08:00 AM - 11:10 AM S,38,27,183,SAC506
ETE241L,3,AbO,08:00 AM - 11:10 AM W,38,30,183,SAC506
ETE241L,4,Rqn,11:20 AM - 02:30 PM T,38,35,152,SAC504
ETE241L,5,MFy,11:20 AM - 02:30 PM A,38,26,153,SAC508
ETE299,1,KMM,11:20 AM - 12:50 PM T,38,21,179,LIB605
ETE299,2,NANR,11:20 AM - 12:50 PM T,38,21,180,LIB606
ETE299,3,FMZN,02:40 PM - 04:10 PM R,38,21,189,LIB611
ETE299,4,FMA,04:20 PM - 05:50 PM R,38,21,189,LIB611
ETE299,5,MOJ,09:40 AM - 11:10 AM W,38,21,187,LIB609
ETE311,1,MOJ,02:40 PM - 04:10 PM ST,38,35,67,SAC210
ETE311,2,MOJ,04:20 PM - 05:50 PM ST,38,33,67,SAC210
ETE311,3,Mkl,01:00 PM - 02:30 PM MW,38,35,55,SAC207
ETE311,4,Mkl,04:20 PM - 05:50 PM MW,38,35,48,SAC308
ETE311L,1,Moj,11:20 AM - 02:30 PM S,38,33,183,SAC506
ETE311L,2,Moj,11:20 AM - 02:30 PM T,38,35,183,SAC506
ETE311L,3,Mkl,11:20 AM - 02:30 PM R,38,22,183,SAC506
ETE311L,4,Mkl,02:40 PM - 05:50 PM R,38,31,183,SAC506
ETE312,1,TBA,08:00 AM - 09:30 AM RA,38,34,66,SAC209
ETE312,2,MFy,08:00 AM - 09:30 AM ST,38,35,66,SAC209
ETE312,3,NCK,11:20 AM - 12:50 PM MW,38,31,151,SAC502
ETE312L,1,TBA,11:20 AM - 02:30 PM R,38,34,150,SAC501
ETE312L,2,MFy,11:20 AM - 02:30 PM T,38,35,150,SAC501
ETE312L,3,NCK,08:00 AM - 11:10 AM M,38,31,150,SAC501
ETE321,1,FMZN,01:00 PM - 02:30 PM MW,38,35,46,SAC306
ETE321,2,FMZN,04:20 PM - 05:50 PM MW,38,35,51,SAC311
ETE321,3,FQC,04:20 PM - 05:50 PM MW,38,10,47,SAC307
ETE321L,1,FMZN,08:00 AM - 11:10 AM M,38,35,180,LIB606
ETE321L,2,FMZN,08:00 AM - 11:10 AM W,38,35,180,LIB606
ETE321L,3,FQC,08:00 AM - 11:10 AM R,38,10,181,LIB607
ETE331,1,Auq,06:00 PM - 07:30 PM ST,38,25,48,SAC308
ETE331L,1,AUQ,08:00 AM - 11:10 AM T,38,19,188,LIB610
ETE332,1,MAQM,01:00 PM - 02:30 PM MW,38,34,162,SAC511
ETE332,2,MOJ,02:40 PM - 04:10 PM MW,38,35,55,SAC207
ETE332,3,Rqn,11:20 AM - 12:50 PM RA,38,36,146,NAC992
ETE332,4,Rqn,02:40 PM - 04:10 PM RA,45,45,47,SAC307
ETE332,5,ACQ,08:00 AM - 09:30 AM MW,38,36,46,SAC306
ETE332,6,ACQ,04:20 PM - 05:50 PM RA,38,34,151,SAC502
ETE332,7,TBA,08:00 AM - 09:30 AM RA,0,0,145,NAC991
ETE332,8,TBA,09:40 AM - 11:10 AM RA,0,0,100,LIB907
ETE332,9,TBA,02:40 PM - 04:10 PM RA,38,35,192,SAC503
ETE332,10,TBA,04:20 PM - 05:50 PM RA,38,35,200,SAC316
ETE332L,1,MAQM,08:00 AM - 11:10 AM M,38,34,187,LIB609
ETE332L,2,MOJ,11:20 AM - 02:30 PM W,38,35,187,LIB609
ETE332L,3,RQN,08:00 AM - 11:10 AM R,38,35,187,LIB609
ETE332L,4,RQN,08:00 AM - 11:10 AM A,45,45,187,LIB609
ETE332L,5,ACQ,11:20 AM - 02:30 PM R,38,36,188,LIB610
ETE332L,6,ACQ,11:20 AM - 02:30 PM A,38,34,188,LIB610
ETE332L,7,MUA3,02:40 PM - 05:50 PM R,0,0,188,LIB610
ETE332L,8,MUA3,02:40 PM - 05:50 PM A,0,0,188,LIB610
ETE332L,9,TBA,08:00 AM - 11:10 AM R,38,34,188,LIB610
ETE332L,10,TBA,08:00 AM - 11:10 AM A,38,35,188,LIB610
ETE333,1,MSRb,01:00 PM - 02:30 PM MW,38,37,67,SAC210
ETE333,2,TBA,02:40 PM - 04:10 PM RA,38,34,66,SAC209
ETE333,3,TBA,04:20 PM - 05:50 PM RA,38,36,66,SAC209
ETE333,4,TBA,04:20 PM - 05:50 PM RA,38,33,51,SAC311
ETE334,2,TBA,06:00 PM - 07:30 PM MW,0,0,51,SAC311
ETE334L,2,TBA,11:20 AM - 02:30 PM A,38,0,178,LIB604
ETE335,1,NLH,08:00 AM - 09:30 AM RA,38,35,67,SAC210
ETE335,2,NLH,09:40 AM - 11:10 AM RA,38,37,67,SAC210
ETE335,3,TnS1,04:20 PM - 05:50 PM RA,38,38,162,SAC511
ETE335,4,RIH,04:20 PM - 05:50 PM MW,38,20,178,LIB604
ETE335,5,FTH,08:00 AM - 09:30 AM RA,38,35,48,SAC308
ETE335,6,FTH,09:40 AM - 11:10 AM RA,38,35,50,SAC310
ETE335,7,TBA,11:20 AM - 12:50 PM RA,38,34,200,SAC316
ETE335L,1,NLH,08:00 AM - 11:10 AM S,38,35,178,LIB604
ETE335L,2,NLH,08:00 AM - 11:10 AM T,38,35,178,LIB604
ETE335L,3,TnS1,11:20 AM - 02:30 PM R,38,37,178,LIB604
ETE335L,4,RIH,11:20 AM - 02:30 PM W,38,20,179,LIB605
ETE335L,5,FTH,02:40 PM - 05:50 PM R,38,35,178,LIB604
ETE335L,6,FTH,02:40 PM - 05:50 PM A,38,35,178,LIB604
ETE335L,7,TBA,02:40 PM - 05:50 PM R,38,34,179,LIB605
ETE361,1,Mdy,02:40 PM - 04:10 PM ST,38,35,200,SAC316
ETE361,2,Mdy,04:20 PM - 05:50 PM ST,38,35,200,SAC316
ETE361,3,NCK,01:00 PM - 02:30 PM ST,38,34,200,SAC316
ETE412,1,IqR,11:20 AM - 12:50 PM ST,38,35,151,SAC502
ETE412,2,IqR,02:40 PM - 04:10 PM ST,38,35,66,SAC209
ETE412L,1,IQR,08:00 AM - 11:10 AM R,38,35,189,LIB611
ETE412L,2,IQR,11:20 AM - 02:30 PM R,38,35,189,LIB611
ETE418,1,lih,09:40 AM - 11:10 AM ST,38,32,67,SAC210
ETE418,2,SnS1,11:20 AM - 12:50 PM ST,38,35,146,NAC992
ETE418,3,SVS,04:20 PM - 05:50 PM MW,38,37,192,SAC503
ETE418L,1,LIH,11:20 AM - 02:30 PM T,38,31,181,LIB607
ETE418L,2,SNS1,02:40 PM - 05:50 PM T,38,32,181,LIB607
ETE418L,3,SVS,08:00 AM - 11:10 AM M,38,27,181,LIB607
ETE419,1,IqR,11:20 AM - 12:50 PM MW,38,19,192,SAC503
ETE419,2,IqR,02:40 PM - 04:10 PM MW,38,35,66,SAC209
ETE419L,1,IQR,08:00 AM - 11:10 AM A,38,19,189,LIB611
ETE419L,2,IQR,11:20 AM - 02:30 PM A,38,35,189,LIB611
ETE424,1,FMZN,07:00 PM - 10:10 PM M,13,13,200,SAC316
ETE498R,1,TBA,TBA,38,0,0,TBA
ETE499A,1,SZZ,08:00 AM - 09:30 AM S,38,21,151,SAC502
ETE499A,2,KAS,09:40 AM - 11:10 AM R,38,21,151,SAC502
ETE499A,3,RRn,01:00 PM - 02:30 PM S,38,22,182,LIB608
ETE499A,4,NVA,09:40 AM - 11:10 AM M,38,21,179,LIB605
ETE499A,5,SLE,09:40 AM - 11:10 AM S,38,22,182,LIB608
ETE499A,6,KMM,11:20 AM - 12:50 PM M,38,22,182,LIB608
ETE499A,7,AUQ,02:40 PM - 04:10 PM T,38,21,188,LIB610
ETE499A,8,NCK,01:00 PM - 02:30 PM M,38,21,182,LIB608
ETE499A,9,STI,02:40 PM - 04:10 PM M,38,21,188,LIB610
ETE499A,10,SNS1,11:20 AM - 12:50 PM M,38,20,187,LIB609
ETE499A,11,AZK,11:20 AM - 12:50 PM R,38,20,192,SAC503
ETE499A,12,RTK,11:20 AM - 12:50 PM W,38,21,182,LIB608
ETE499A,13,SFR1,04:20 PM - 05:50 PM S,38,21,182,LIB608
ETE499A,14,FMZN,01:00 PM - 02:30 PM R,38,21,151,SAC502
ETE499A,15,Mdy,02:40 PM - 04:10 PM W,38,21,182,LIB608
ETE499A,16,MAQM,11:20 AM - 12:50 PM W,38,21,180,LIB606
ETE499A,17,MOJ,04:20 PM - 05:50 PM M,38,21,165,LIB603
ETE499A,18,AFE,11:20 AM - 12:50 PM S,38,21,180,LIB606
ETE499B,1,SZZ,08:00 AM - 09:30 AM T,38,22,151,SAC502
ETE499B,2,KAS,11:20 AM - 12:50 PM R,38,21,151,SAC502
ETE499B,3,RRn,01:00 PM - 02:30 PM T,38,18,182,LIB608
ETE499B,4,SLE,11:20 AM - 12:50 PM S,38,20,182,LIB608
ETE499B,5,KMM,11:20 AM - 12:50 PM S,38,22,179,LIB605
ETE499B,6,Mdy,01:00 PM - 02:30 PM W,38,21,182,LIB608
ETE499B,7,MOJ,04:20 PM - 05:50 PM W,38,21,165,LIB603
ETE499B,8,NbM,11:20 AM - 12:50 PM T,38,20,182,LIB608
ETE499B,9,SNS1,01:00 PM - 02:30 PM M,38,21,187,LIB609
ETE499B,10,AZK,01:00 PM - 02:30 PM R,38,2,192,SAC503
ETE499B,11,RTK,02:40 PM - 04:10 PM M,38,21,182,LIB608
ETE499B,12,SFR1,08:00 AM - 09:30 AM M,38,21,192,SAC503
ETE499B,13,MSRB,09:40 AM - 11:10 AM W,38,18,181,LIB607
ETE499B,14,ABO,01:00 PM - 02:30 PM W,38,0,180,LIB606
ETE499B,15,AFE,02:40 PM - 04:10 PM R,38,15,180,LIB606
ETE499B,16,STI,04:20 PM - 05:50 PM R,38,21,192,SAC503
ETE499B,17,NCK,09:40 AM - 11:10 AM W,38,0,179,LIB605
ETE597,1,STI,07:00 PM - 10:10 PM R,38,14,162,SAC511
ETH201,1,Ezk,08:00 AM - 09:30 AM MW,80,80,374,Unknown
FIN254,1,Ahu,01:00 PM - 02:30 PM ST,40,40,22,NAC206
FIN254,2,ARM,01:00 PM - 02:30 PM MW,40,40,15,NAC510
FIN254,3,ARM,04:20 PM - 05:50 PM ST,40,40,20,NAC309
FIN254,4,Asy,09:40 AM - 11:10 AM ST,40,40,22,NAC206
FIN254,5,AUL,09:40 AM - 11:10 AM RA,40,20,18,NAC411
FIN254,6,AUL,11:20 AM - 12:50 PM RA,40,40,20,NAC309
FIN254,7,AZR,08:00 AM - 09:30 AM MW,40,40,22,NAC206
FIN254,8,TBA,02:40 PM - 04:10 PM MW,40,36,22,NAC206
FIN254,9,TBA,11:20 AM - 12:50 PM MW,40,40,20,NAC309
FIN254,10,HAS,01:00 PM - 02:30 PM MW,40,40,26,NAC210
FIN254,11,IAC,11:20 AM - 12:50 PM MW,40,17,17,NAC410
FIN254,12,MdM,02:40 PM - 04:10 PM ST,40,40,15,NAC510
FIN254,13,MSHo,08:00 AM - 09:30 AM RA,40,40,21,NAC310
FIN254,14,MSHo,09:40 AM - 11:10 AM RA,40,40,360,NAC512A
FIN254,15,NNh,09:40 AM - 11:10 AM MW,40,40,17,NAC410
FIN254,16,NNh,11:20 AM - 12:50 PM MW,40,40,13,NAC508
FIN254,17,Rby,02:40 PM - 04:10 PM MW,40,40,18,NAC411
FIN254,18,RQR,02:40 PM - 04:10 PM RA,40,40,18,NAC411
FIN254,19,SmG,08:00 AM - 09:30 AM MW,40,11,17,NAC410
FIN254,20,SnT,11:20 AM - 12:50 PM ST,40,40,15,NAC510
FIN254,21,SnT,08:00 AM - 09:30 AM ST,40,40,12,NAC507
FIN254,22,Sys,08:00 AM - 09:30 AM ST,40,40,13,NAC508
FIN254,23,Aay,02:40 PM - 04:10 PM RA,40,40,22,NAC206
FIN254,24,Aay,04:20 PM - 05:50 PM RA,40,40,20,NAC309
FIN410,1,HAS,11:20 AM - 12:50 PM ST,40,40,21,NAC310
FIN410,2,HHq1,01:00 PM - 02:30 PM MW,40,40,63,NAC307
FIN410,3,HHq1,02:40 PM - 04:10 PM MW,40,40,20,NAC309
FIN410,4,TBA,02:40 PM - 04:10 PM ST,40,31,21,NAC310
FIN410,5,RQR,11:20 AM - 12:50 PM RA,40,40,18,NAC411
FIN433,1,Ahm,08:00 AM - 09:30 AM MW,40,40,15,NAC510
FIN433,2,Ahm,11:20 AM - 12:50 PM MW,40,40,22,NAC206
FIN433,3,TBA,11:20 AM - 12:50 PM ST,40,25,20,NAC309
FIN433,4,HHq1,01:00 PM - 02:30 PM ST,40,40,12,NAC507
FIN433,5,HHq1,02:40 PM - 04:10 PM ST,40,26,18,NAC411
FIN433,6,Hmu,02:40 PM - 04:10 PM ST,40,40,12,NAC507
FIN433,7,Hmu,04:20 PM - 05:50 PM ST,45,45,15,NAC510
FIN433,8,SnT,08:00 AM - 09:30 AM MW,40,40,18,NAC411
FIN433,9,SnT,09:40 AM - 11:10 AM MW,40,40,13,NAC508
FIN435,1,HAS,01:00 PM - 02:30 PM ST,40,40,18,NAC411
FIN435,2,Hmu,02:40 PM - 04:10 PM MW,40,39,21,NAC310
FIN435,3,Hmu,04:20 PM - 05:50 PM MW,40,40,21,NAC310
FIN435,4,MdM,09:40 AM - 11:10 AM MW,40,40,63,NAC307
FIN435,5,MNl1,02:40 PM - 04:10 PM ST,40,40,372,Unknown
FIN435,6,SmG,08:00 AM - 09:30 AM ST,40,22,18,NAC411
FIN440,1,Asy,01:00 PM - 02:30 PM ST,40,40,21,NAC310
FIN440,2,FJM,01:00 PM - 02:30 PM MW,40,40,166,LIB601
FIN440,3,HAS,11:20 AM - 12:50 PM MW,40,40,21,NAC310
FIN440,4,MHMN,09:40 AM - 11:10 AM RA,40,18,1,NAC601
FIN440,5,MzF,04:20 PM - 05:50 PM ST,40,40,360,NAC512A
FIN440,6,Sys,11:20 AM - 12:50 PM ST,40,40,360,NAC512A
FIN440,7,Sys,09:40 AM - 11:10 AM ST,40,40,18,NAC411
FIN440,8,Tks,09:40 AM - 11:10 AM MW,40,40,15,NAC510
FIN444,1,Ahm,11:20 AM - 12:50 PM ST,40,40,22,NAC206
FIN444,2,MBSR,08:00 AM - 09:30 AM RA,40,37,15,NAC510
FIN444,3,MzF,02:40 PM - 04:10 PM MW,40,40,17,NAC410
FIN444,4,MzF,04:20 PM - 05:50 PM MW,40,40,15,NAC510
FIN444,5,TNK,02:40 PM - 04:10 PM RA,40,40,360,NAC512A
FIN444,6,TNK,04:20 PM - 05:50 PM RA,40,40,18,NAC411
FIN455,1,MzF,02:40 PM - 04:10 PM ST,40,26,360,NAC512A
FIN464,1,Ahm,01:00 PM - 02:30 PM ST,40,40,70,NAC202
FIN464,2,Ahm,08:00 AM - 09:30 AM ST,40,40,22,NAC206
FIN464,3,MdM,11:20 AM - 12:50 PM MW,40,40,18,NAC411
FIN464,4,MhMR,09:40 AM - 11:10 AM RA,40,40,12,NAC507
FIN464,5,TsA,09:40 AM - 11:10 AM MW,40,40,360,NAC512A
FIN470,1,Rma,02:40 PM - 04:10 PM MW,40,8,15,NAC510
FIN480,1,Tks,09:40 AM - 11:10 AM ST,40,19,13,NAC508
FIN635,1,MdR,07:00 PM - 10:10 PM M,30,4,193,NAC512
FIN637,1,MNl1,07:00 PM - 10:10 PM T,30,17,362,NAC514
FIN639,1,SHNM,07:00 PM - 10:10 PM W,30,12,4,NAC604
FIN642,1,Rma,09:00 AM - 12:30 PM F,30,25,176,NAC619A
FIN644,1,PKB,07:00 PM - 10:10 PM R,30,11,156,NAC620
FIN645,1,TNK,07:00 PM - 10:10 PM F,30,22,14,NAC509
FIN650,1,GHK,07:00 PM - 10:10 PM S,30,7,341,NAC515
GEO205,1,MJHN,02:40 PM - 04:10 PM MW,70,70,374,Unknown
GEO205,2,MJHN,04:20 PM - 05:50 PM MW,70,54,136,OAT602
GEO205,3,Zru,01:00 PM - 02:30 PM RA,35,35,36,NAC403
GEO205,4,Zru,04:20 PM - 05:50 PM RA,35,35,52,SAC312
HAS501,1,ASz,04:20 PM - 07:30 PM M,20,1,249,NAC1080
HAS502,1,AbS3,09:00 AM - 12:00 PM F,20,3,249,NAC1080
HAS503,1,SAR3,11:20 AM - 02:20 PM A,20,2,249,NAC1080
HAS505,1,MbU,04:20 PM - 07:20 PM W,20,1,249,NAC1080
